eNodeB ID,eNodebName,小区号,长码(小区CI）,CellName,网络类型,longitude,LATITUDE,覆盖类型
601388,安康宁陕江口-HLH-AKBO288TL,AKBO288TL-2,153955330,安康宁陕江口-HLH-AKBO288TL-2,lte,108.6480556,33.65888889,宏站
601389,安康恒口河西-HLH-AKBO289TL,AKBO289TL-0,153955584,安康恒口河西-HLH-AKBO289TL-0,lte,108.9561111,32.74083333,宏站
601389,安康恒口河西-HLH-AKBO289TL,AKBO289TL-1,153955585,安康恒口河西-HLH-AKBO289TL-1,lte,108.9561111,32.74083333,宏站
601389,安康恒口河西-HLH-AKBO289TL,AKBO289TL-2,153955586,安康恒口河西-HLH-AKBO289TL-2,lte,108.9561111,32.74083333,宏站
601390,安康恒口友谊村-HLH-AKBO290TL,AKBO290TL-0,153955840,安康恒口友谊村-HLH-AKBO290TL-0,lte,108.9611111,32.72694444,宏站
601390,安康恒口友谊村-HLH-AKBO290TL,AKBO290TL-1,153955841,安康恒口友谊村-HLH-AKBO290TL-1,lte,108.9611111,32.72694444,宏站
601390,安康恒口友谊村-HLH-AKBO290TL,AKBO290TL-2,153955842,安康恒口友谊村-HLH-AKBO290TL-2,lte,108.9611111,32.72694444,宏站
601391,安康汉阴三元村-HLH-AKBO291TL,AKBO291TL-0,153956096,安康汉阴三元村-HLH-AKBO291TL-0,lte,108.48,32.88638889,宏站
601391,安康汉阴三元村-HLH-AKBO291TL,AKBO291TL-1,153956097,安康汉阴三元村-HLH-AKBO291TL-1,lte,108.48,32.88638889,宏站
601391,安康汉阴三元村-HLH-AKBO291TL,AKBO291TL-2,153956098,安康汉阴三元村-HLH-AKBO291TL-2,lte,108.48,32.88638889,宏站
601392,安康平利正阳-HLH-AKBO292TL,AKBO292TL-0,153956352,安康平利正阳-HLH-AKBO292TL-0,lte,109.1755556,32.02611111,宏站
601392,安康平利正阳-HLH-AKBO292TL,AKBO292TL-1,153956353,安康平利正阳-HLH-AKBO292TL-1,lte,109.1755556,32.02611111,宏站
601392,安康平利正阳-HLH-AKBO292TL,AKBO292TL-2,153956354,安康平利正阳-HLH-AKBO292TL-2,lte,109.1755556,32.02611111,宏站
601393,安康汉滨小李村-HLH-AKBO293TL,AKBO293TL-0,153956608,安康汉滨小李村-HLH-AKBO293TL-0,lte,109.0580556,32.72555556,宏站
601393,安康汉滨小李村-HLH-AKBO293TL,AKBO293TL-1,153956609,安康汉滨小李村-HLH-AKBO293TL-1,lte,109.0580556,32.72555556,宏站
601393,安康汉滨小李村-HLH-AKBO293TL,AKBO293TL-2,153956610,安康汉滨小李村-HLH-AKBO293TL-2,lte,109.0580556,32.72555556,宏站
601394,安康汉阴蒲溪2站-HLH-AKBO294TL,AKBO294TL-0,153956864,安康汉阴蒲溪2站-HLH-AKBO294TL-0,lte,108.6244444,32.80861111,宏站
601394,安康汉阴蒲溪2站-HLH-AKBO294TL,AKBO294TL-1,153956865,安康汉阴蒲溪2站-HLH-AKBO294TL-1,lte,108.6244444,32.80861111,宏站
601394,安康汉阴蒲溪2站-HLH-AKBO294TL,AKBO294TL-2,153956866,安康汉阴蒲溪2站-HLH-AKBO294TL-2,lte,108.6244444,32.80861111,宏站
601395,安康旬阳桐木-HLH-AKBO295TL,AKBO295TL-0,153957120,安康旬阳桐木-HLH-AKBO295TL-0,lte,109.0744444,33.07833333,宏站
601395,安康旬阳桐木-HLH-AKBO295TL,AKBO295TL-1,153957121,安康旬阳桐木-HLH-AKBO295TL-1,lte,109.0744444,33.07833333,宏站
601395,安康旬阳桐木-HLH-AKBO295TL,AKBO295TL-2,153957122,安康旬阳桐木-HLH-AKBO295TL-2,lte,109.0744444,33.07833333,宏站
601396,安康恒口茨沟-HLH-AKBO296TL,AKBO296TL-0,153957376,安康恒口茨沟-HLH-AKBO296TL-0,lte,108.9608333,32.93166667,宏站
601396,安康恒口茨沟-HLH-AKBO296TL,AKBO296TL-1,153957377,安康恒口茨沟-HLH-AKBO296TL-1,lte,108.9608333,32.93166667,宏站
601396,安康恒口茨沟-HLH-AKBO296TL,AKBO296TL-2,153957378,安康恒口茨沟-HLH-AKBO296TL-2,lte,108.9608333,32.93166667,宏站
601397,安康恒口蚕种厂-HLH-AKBO297TL,AKBO297TL-0,153957632,安康恒口蚕种厂-HLH-AKBO297TL-0,lte,108.8080556,32.72972222,宏站
601397,安康恒口蚕种厂-HLH-AKBO297TL,AKBO297TL-1,153957633,安康恒口蚕种厂-HLH-AKBO297TL-1,lte,108.8080556,32.72972222,宏站
601397,安康恒口蚕种厂-HLH-AKBO297TL,AKBO297TL-2,153957634,安康恒口蚕种厂-HLH-AKBO297TL-2,lte,108.8080556,32.72972222,宏站
601398,安康恒口李家坝-HLH-AKBO298TL,AKBO298TL-0,153957888,安康恒口李家坝-HLH-AKBO298TL-0,lte,108.8619444,32.72944444,宏站
601398,安康恒口李家坝-HLH-AKBO298TL,AKBO298TL-1,153957889,安康恒口李家坝-HLH-AKBO298TL-1,lte,108.8619444,32.72944444,宏站
601398,安康恒口李家坝-HLH-AKBO298TL,AKBO298TL-2,153957890,安康恒口李家坝-HLH-AKBO298TL-2,lte,108.8619444,32.72944444,宏站
601399,安康岚皋孟石岭-HLH-AKBO299TL,AKBO299TL-0,153958144,安康岚皋孟石岭-HLH-AKBO299TL-0,lte,109.0747222,32.16722222,宏站
601399,安康岚皋孟石岭-HLH-AKBO299TL,AKBO299TL-1,153958145,安康岚皋孟石岭-HLH-AKBO299TL-1,lte,109.0747222,32.16722222,宏站
601399,安康岚皋孟石岭-HLH-AKBO299TL,AKBO299TL-2,153958146,安康岚皋孟石岭-HLH-AKBO299TL-2,lte,109.0747222,32.16722222,宏站
601400,安康汉滨迎风-HLH-AKBO300TL,AKBO300TL-0,153958400,安康汉滨迎风-HLH-AKBO300TL-0,lte,109.0841667,32.63722222,宏站
601400,安康汉滨迎风-HLH-AKBO300TL,AKBO300TL-1,153958401,安康汉滨迎风-HLH-AKBO300TL-1,lte,109.0841667,32.63722222,宏站
601400,安康汉滨迎风-HLH-AKBO300TL,AKBO300TL-2,153958402,安康汉滨迎风-HLH-AKBO300TL-2,lte,109.0841667,32.63722222,宏站
601401,安康旬阳清泥湾-HLH-AKBO301TL,AKBO301TL-0,153958656,安康旬阳清泥湾-HLH-AKBO301TL-0,lte,109.3166667,32.83805556,宏站
601401,安康旬阳清泥湾-HLH-AKBO301TL,AKBO301TL-1,153958657,安康旬阳清泥湾-HLH-AKBO301TL-1,lte,109.3166667,32.83805556,宏站
601401,安康旬阳清泥湾-HLH-AKBO301TL,AKBO301TL-2,153958658,安康旬阳清泥湾-HLH-AKBO301TL-2,lte,109.3166667,32.83805556,宏站
601402,安康恒口大同二站-HLH-AKBO302TL,AKBO302TL-0,153958912,安康恒口大同二站-HLH-AKBO302TL-0,lte,108.8388889,32.72388889,宏站
601402,安康恒口大同二站-HLH-AKBO302TL,AKBO302TL-1,153958913,安康恒口大同二站-HLH-AKBO302TL-1,lte,108.8388889,32.72388889,宏站
601402,安康恒口大同二站-HLH-AKBO302TL,AKBO302TL-2,153958914,安康恒口大同二站-HLH-AKBO302TL-2,lte,108.8388889,32.72388889,宏站
601403,安康岚皋蔺河-HLH-AKBO303TL,AKBO303TL-0,153959168,安康岚皋蔺河-HLH-AKBO303TL-0,lte,108.9375,32.3125,宏站
601403,安康岚皋蔺河-HLH-AKBO303TL,AKBO303TL-1,153959169,安康岚皋蔺河-HLH-AKBO303TL-1,lte,108.9375,32.3125,宏站
601403,安康岚皋蔺河-HLH-AKBO303TL,AKBO303TL-2,153959170,安康岚皋蔺河-HLH-AKBO303TL-2,lte,108.9375,32.3125,宏站
601404,安康平利长安-HLH-AKBO304TL,AKBO304TL-0,153959424,安康平利长安-HLH-AKBO304TL-0,lte,109.4472222,32.35861111,宏站
601404,安康平利长安-HLH-AKBO304TL,AKBO304TL-1,153959425,安康平利长安-HLH-AKBO304TL-1,lte,109.4472222,32.35861111,宏站
601404,安康平利长安-HLH-AKBO304TL,AKBO304TL-2,153959426,安康平利长安-HLH-AKBO304TL-2,lte,109.4472222,32.35861111,宏站
601405,安康恒口新铺-HLH-AKBO305TL,AKBO305TL-0,153959680,安康恒口新铺-HLH-AKBO305TL-0,lte,108.6525,32.5825,宏站
601405,安康恒口新铺-HLH-AKBO305TL,AKBO305TL-1,153959681,安康恒口新铺-HLH-AKBO305TL-1,lte,108.6525,32.5825,宏站
601405,安康恒口新铺-HLH-AKBO305TL,AKBO305TL-2,153959682,安康恒口新铺-HLH-AKBO305TL-2,lte,108.6525,32.5825,宏站
601406,安康汉滨危险品检查站北-HLH-AKBO306TL,AKBO306TL-0,153959936,安康汉滨危险品检查站北-HLH-AKBO306TL-0,lte,108.9108333,32.72916667,宏站
601406,安康汉滨危险品检查站北-HLH-AKBO306TL,AKBO306TL-1,153959937,安康汉滨危险品检查站北-HLH-AKBO306TL-1,lte,108.9108333,32.72916667,宏站
601406,安康汉滨危险品检查站北-HLH-AKBO306TL,AKBO306TL-2,153959938,安康汉滨危险品检查站北-HLH-AKBO306TL-2,lte,108.9108333,32.72916667,宏站
601407,安康恒口三条岭-HLH-AKBO307TL,AKBO307TL-0,153960192,安康恒口三条岭-HLH-AKBO307TL-0,lte,108.8105556,32.755,宏站
601407,安康恒口三条岭-HLH-AKBO307TL,AKBO307TL-1,153960193,安康恒口三条岭-HLH-AKBO307TL-1,lte,108.8105556,32.755,宏站
601407,安康恒口三条岭-HLH-AKBO307TL,AKBO307TL-2,153960194,安康恒口三条岭-HLH-AKBO307TL-2,lte,108.8105556,32.755,宏站
601408,安康汉滨张滩地质队-HLH-AKBO308TL,AKBO308TL-0,153960448,安康汉滨张滩地质队-HLH-AKBO308TL-0,lte,109.0944444,32.66833333,宏站
601408,安康汉滨张滩地质队-HLH-AKBO308TL,AKBO308TL-1,153960449,安康汉滨张滩地质队-HLH-AKBO308TL-1,lte,109.0944444,32.66833333,宏站
601408,安康汉滨张滩地质队-HLH-AKBO308TL,AKBO308TL-2,153960450,安康汉滨张滩地质队-HLH-AKBO308TL-2,lte,109.0944444,32.66833333,宏站
601409,安康恒口机场-HLH-AKBO309TLFD,AKBO309TL-0,153960704,安康恒口机场-HLH-AKBO309TL-0,lte,108.9355556,32.71027778,宏站
601409,安康恒口机场-HLH-AKBO309TLFD,AKBO309TL-1,153960705,安康恒口机场-HLH-AKBO309TL-1,lte,108.9355556,32.71027778,宏站
601409,安康恒口机场-HLH-AKBO309TLFD,AKBO309TL-2,153960706,安康恒口机场-HLH-AKBO309TL-2,lte,108.9355556,32.71027778,宏站
601410,安康汉滨县河口-HLH-AKBO310TL,AKBO310TL-0,153960960,安康汉滨县河口-HLH-AKBO310TL-0,lte,109.0788889,32.61361111,宏站
601410,安康汉滨县河口-HLH-AKBO310TL,AKBO310TL-1,153960961,安康汉滨县河口-HLH-AKBO310TL-1,lte,109.0788889,32.61361111,宏站
601410,安康汉滨县河口-HLH-AKBO310TL,AKBO310TL-2,153960962,安康汉滨县河口-HLH-AKBO310TL-2,lte,109.0788889,32.61361111,宏站
601411,安康石泉中池-HLH-AKBO311TL,AKBO311TL-0,153961216,安康石泉中池-HLH-AKBO311TL-0,lte,108.3836111,33.01055556,宏站
601411,安康石泉中池-HLH-AKBO311TL,AKBO311TL-1,153961217,安康石泉中池-HLH-AKBO311TL-1,lte,108.3836111,33.01055556,宏站
601411,安康石泉中池-HLH-AKBO311TL,AKBO311TL-2,153961218,安康石泉中池-HLH-AKBO311TL-2,lte,108.3836111,33.01055556,宏站
601412,安康镇坪钟宝-HLH-AKBO312TL,AKBO312TL-0,153961472,安康镇坪钟宝-HLH-AKBO312TL-0,lte,109.5308333,31.82388889,宏站
601412,安康镇坪钟宝-HLH-AKBO312TL,AKBO312TL-1,153961473,安康镇坪钟宝-HLH-AKBO312TL-1,lte,109.5308333,31.82388889,宏站
601412,安康镇坪钟宝-HLH-AKBO312TL,AKBO312TL-2,153961474,安康镇坪钟宝-HLH-AKBO312TL-2,lte,109.5308333,31.82388889,宏站
601413,安康汉滨小关家-HLH-AKBO313TL,AKBO313TL-0,153961728,安康汉滨小关家-HLH-AKBO313TL-0,lte,109.1958333,32.65277778,宏站
601413,安康汉滨小关家-HLH-AKBO313TL,AKBO313TL-1,153961729,安康汉滨小关家-HLH-AKBO313TL-1,lte,109.1958333,32.65277778,宏站
601413,安康汉滨小关家-HLH-AKBO313TL,AKBO313TL-2,153961730,安康汉滨小关家-HLH-AKBO313TL-2,lte,109.1958333,32.65277778,宏站
601414,安康平利长安镇石牛河口村-HLH-AKBO314TL,AKBO314TL-0,153961984,安康平利长安镇石牛河口村-HLH-AKBO314TL-0,lte,109.4202778,32.36583333,宏站
601414,安康平利长安镇石牛河口村-HLH-AKBO314TL,AKBO314TL-1,153961985,安康平利长安镇石牛河口村-HLH-AKBO314TL-1,lte,109.4202778,32.36583333,宏站
601414,安康平利长安镇石牛河口村-HLH-AKBO314TL,AKBO314TL-2,153961986,安康平利长安镇石牛河口村-HLH-AKBO314TL-2,lte,109.4202778,32.36583333,宏站
601415,安康岚皋堰门-HLH-AKBO315TL,AKBO315TL-0,153962240,安康岚皋堰门-HLH-AKBO315TL-0,lte,108.6661111,32.42388889,宏站
601415,安康岚皋堰门-HLH-AKBO315TL,AKBO315TL-1,153962241,安康岚皋堰门-HLH-AKBO315TL-1,lte,108.6661111,32.42388889,宏站
601415,安康岚皋堰门-HLH-AKBO315TL,AKBO315TL-2,153962242,安康岚皋堰门-HLH-AKBO315TL-2,lte,108.6661111,32.42388889,宏站
601416,安康石泉饶丰-HLH-AKBO316TL,AKBO316TL-0,153962496,安康石泉饶丰-HLH-AKBO316TL-0,lte,108.1583333,33.16555556,宏站
601416,安康石泉饶丰-HLH-AKBO316TL,AKBO316TL-1,153962497,安康石泉饶丰-HLH-AKBO316TL-1,lte,108.1583333,33.16555556,宏站
601416,安康石泉饶丰-HLH-AKBO316TL,AKBO316TL-2,153962498,安康石泉饶丰-HLH-AKBO316TL-2,lte,108.1583333,33.16555556,宏站
601417,安康汉滨张滩砺石村-HLH-AKBO317TL,AKBO317TL-0,153962752,安康汉滨张滩砺石村-HLH-AKBO317TL-0,lte,109.0766667,32.70611111,宏站
601417,安康汉滨张滩砺石村-HLH-AKBO317TL,AKBO317TL-1,153962753,安康汉滨张滩砺石村-HLH-AKBO317TL-1,lte,109.0766667,32.70611111,宏站
601417,安康汉滨张滩砺石村-HLH-AKBO317TL,AKBO317TL-2,153962754,安康汉滨张滩砺石村-HLH-AKBO317TL-2,lte,109.0766667,32.70611111,宏站
601418,安康石泉县水泥厂-HLH-AKBO318TL,AKBO318TL-0,153963008,安康石泉县水泥厂-HLH-AKBO318TL-0,lte,108.2077778,33.08333333,宏站
601418,安康石泉县水泥厂-HLH-AKBO318TL,AKBO318TL-1,153963009,安康石泉县水泥厂-HLH-AKBO318TL-1,lte,108.2077778,33.08333333,宏站
601418,安康石泉县水泥厂-HLH-AKBO318TL,AKBO318TL-2,153963010,安康石泉县水泥厂-HLH-AKBO318TL-2,lte,108.2077778,33.08333333,宏站
601419,安康旬阳甘溪中学-HLH-AKBO319TL,AKBO319TL-0,153963264,安康旬阳甘溪中学-HLH-AKBO319TL-0,lte,109.2594444,32.87833333,宏站
601419,安康旬阳甘溪中学-HLH-AKBO319TL,AKBO319TL-1,153963265,安康旬阳甘溪中学-HLH-AKBO319TL-1,lte,109.2594444,32.87833333,宏站
601419,安康旬阳甘溪中学-HLH-AKBO319TL,AKBO319TL-2,153963266,安康旬阳甘溪中学-HLH-AKBO319TL-2,lte,109.2594444,32.87833333,宏站
601420,安康恒口牛岔湾-HLH-AKBO320TL,AKBO320TL-0,153963520,安康恒口牛岔湾-HLH-AKBO320TL-0,lte,108.9266667,32.77444444,宏站
601420,安康恒口牛岔湾-HLH-AKBO320TL,AKBO320TL-1,153963521,安康恒口牛岔湾-HLH-AKBO320TL-1,lte,108.9266667,32.77444444,宏站
601420,安康恒口牛岔湾-HLH-AKBO320TL,AKBO320TL-2,153963522,安康恒口牛岔湾-HLH-AKBO320TL-2,lte,108.9266667,32.77444444,宏站
601421,安康旬阳公馆-HLH-AKBO321TL,AKBO321TL-0,153963776,安康旬阳公馆-HLH-AKBO321TL-0,lte,109.2297222,33.1425,宏站
601421,安康旬阳公馆-HLH-AKBO321TL,AKBO321TL-1,153963777,安康旬阳公馆-HLH-AKBO321TL-1,lte,109.2297222,33.1425,宏站
601421,安康旬阳公馆-HLH-AKBO321TL,AKBO321TL-2,153963778,安康旬阳公馆-HLH-AKBO321TL-2,lte,109.2297222,33.1425,宏站
601422,安康平利金华-HLH-AKBO322TL,AKBO322TL-0,153964032,安康平利金华-HLH-AKBO322TL-0,lte,109.3875,32.38083333,宏站
601422,安康平利金华-HLH-AKBO322TL,AKBO322TL-1,153964033,安康平利金华-HLH-AKBO322TL-1,lte,109.3875,32.38083333,宏站
601422,安康平利金华-HLH-AKBO322TL,AKBO322TL-2,153964034,安康平利金华-HLH-AKBO322TL-2,lte,109.3875,32.38083333,宏站
601423,安康宁陕七亩坪-HLH-AKBO323TL,AKBO323TL-0,153964288,安康宁陕七亩坪-HLH-AKBO323TL-0,lte,108.4819444,33.77666667,宏站
601423,安康宁陕七亩坪-HLH-AKBO323TL,AKBO323TL-1,153964289,安康宁陕七亩坪-HLH-AKBO323TL-1,lte,108.4819444,33.77666667,宏站
601423,安康宁陕七亩坪-HLH-AKBO323TL,AKBO323TL-2,153964290,安康宁陕七亩坪-HLH-AKBO323TL-2,lte,108.4819444,33.77666667,宏站
601424,安康平利三阳-HLH-AKBO324TL,AKBO324TL-0,153964544,安康平利三阳-HLH-AKBO324TL-0,lte,109.0325,32.45638889,宏站
601424,安康平利三阳-HLH-AKBO324TL,AKBO324TL-1,153964545,安康平利三阳-HLH-AKBO324TL-1,lte,109.0325,32.45638889,宏站
601424,安康平利三阳-HLH-AKBO324TL,AKBO324TL-2,153964546,安康平利三阳-HLH-AKBO324TL-2,lte,109.0325,32.45638889,宏站
601425,安康汉滨早阳-HLH-AKBO325TL,AKBO325TL-0,153964800,安康汉滨早阳-HLH-AKBO325TL-0,lte,109.1427778,32.78805556,宏站
601425,安康汉滨早阳-HLH-AKBO325TL,AKBO325TL-1,153964801,安康汉滨早阳-HLH-AKBO325TL-1,lte,109.1427778,32.78805556,宏站
601425,安康汉滨早阳-HLH-AKBO325TL,AKBO325TL-2,153964802,安康汉滨早阳-HLH-AKBO325TL-2,lte,109.1427778,32.78805556,宏站
601426,安康紫阳洄水-HLH-AKBO326TL,AKBO326TL-0,153965056,安康紫阳洄水-HLH-AKBO326TL-0,lte,108.6436111,32.3725,宏站
601426,安康紫阳洄水-HLH-AKBO326TL,AKBO326TL-1,153965057,安康紫阳洄水-HLH-AKBO326TL-1,lte,108.6436111,32.3725,宏站
601426,安康紫阳洄水-HLH-AKBO326TL,AKBO326TL-2,153965058,安康紫阳洄水-HLH-AKBO326TL-2,lte,108.6436111,32.3725,宏站
601427,安康平利金石-HLH-AKBO327TL,AKBO327TL-0,153965312,安康平利金石-HLH-AKBO327TL-0,lte,109.45,32.33083333,宏站
601427,安康平利金石-HLH-AKBO327TL,AKBO327TL-1,153965313,安康平利金石-HLH-AKBO327TL-1,lte,109.45,32.33083333,宏站
601427,安康平利金石-HLH-AKBO327TL,AKBO327TL-2,153965314,安康平利金石-HLH-AKBO327TL-2,lte,109.45,32.33083333,宏站
601428,安康恒口沈坝-HLH-AKBO328TL,AKBO328TL-0,153965568,安康恒口沈坝-HLH-AKBO328TL-0,lte,108.6422222,32.94388889,宏站
601428,安康恒口沈坝-HLH-AKBO328TL,AKBO328TL-1,153965569,安康恒口沈坝-HLH-AKBO328TL-1,lte,108.6422222,32.94388889,宏站
601428,安康恒口沈坝-HLH-AKBO328TL,AKBO328TL-2,153965570,安康恒口沈坝-HLH-AKBO328TL-2,lte,108.6422222,32.94388889,宏站
601429,安康平利长安镇官田坝村-HLH-AKBO329TL,AKBO329TL-0,153965824,安康平利长安镇官田坝村-HLH-AKBO329TL-0,lte,109.4086111,32.37888889,宏站
601429,安康平利长安镇官田坝村-HLH-AKBO329TL,AKBO329TL-1,153965825,安康平利长安镇官田坝村-HLH-AKBO329TL-1,lte,109.4086111,32.37888889,宏站
601429,安康平利长安镇官田坝村-HLH-AKBO329TL,AKBO329TL-2,153965826,安康平利长安镇官田坝村-HLH-AKBO329TL-2,lte,109.4086111,32.37888889,宏站
601430,安康紫阳江河-HLH-AKBO330TL,AKBO330TL-0,153966080,安康紫阳江河-HLH-AKBO330TL-0,lte,108.4077778,32.52694444,宏站
601430,安康紫阳江河-HLH-AKBO330TL,AKBO330TL-1,153966081,安康紫阳江河-HLH-AKBO330TL-1,lte,108.4077778,32.52694444,宏站
601430,安康紫阳江河-HLH-AKBO330TL,AKBO330TL-2,153966082,安康紫阳江河-HLH-AKBO330TL-2,lte,108.4077778,32.52694444,宏站
601431,安康汉滨石庙沟-HLH-AKBO331TL,AKBO331TL-0,153966336,安康汉滨石庙沟-HLH-AKBO331TL-0,lte,108.9233333,32.64916667,宏站
601431,安康汉滨石庙沟-HLH-AKBO331TL,AKBO331TL-1,153966337,安康汉滨石庙沟-HLH-AKBO331TL-1,lte,108.9233333,32.64916667,宏站
601431,安康汉滨石庙沟-HLH-AKBO331TL,AKBO331TL-2,153966338,安康汉滨石庙沟-HLH-AKBO331TL-2,lte,108.9233333,32.64916667,宏站
601432,安康平利洛河拉远-HLH-AKBO332TL,AKBO332TL-0,153966592,安康平利洛河拉远-HLH-AKBO332TL-0,lte,109.1952778,32.30527778,宏站
601432,安康平利洛河拉远-HLH-AKBO332TL,AKBO332TL-1,153966593,安康平利洛河拉远-HLH-AKBO332TL-1,lte,109.1952778,32.30527778,宏站
601432,安康平利洛河拉远-HLH-AKBO332TL,AKBO332TL-2,153966594,安康平利洛河拉远-HLH-AKBO332TL-2,lte,109.1952778,32.30527778,宏站
601433,安康宁陕蒲河-HLH-AKBO333TL,AKBO333TL-0,153966848,安康宁陕蒲河-HLH-AKBO333TL-0,lte,108.1219444,33.49416667,宏站
601433,安康宁陕蒲河-HLH-AKBO333TL,AKBO333TL-1,153966849,安康宁陕蒲河-HLH-AKBO333TL-1,lte,108.1219444,33.49416667,宏站
601433,安康宁陕蒲河-HLH-AKBO333TL,AKBO333TL-2,153966850,安康宁陕蒲河-HLH-AKBO333TL-2,lte,108.1219444,33.49416667,宏站
601434,安康平利冲河-HLH-AKBO334TL,AKBO334TL-0,153967104,安康平利冲河-HLH-AKBO334TL-0,lte,109.355,32.35583333,宏站
601434,安康平利冲河-HLH-AKBO334TL,AKBO334TL-1,153967105,安康平利冲河-HLH-AKBO334TL-1,lte,109.355,32.35583333,宏站
601434,安康平利冲河-HLH-AKBO334TL,AKBO334TL-2,153967106,安康平利冲河-HLH-AKBO334TL-2,lte,109.355,32.35583333,宏站
601435,安康平利西河-HLH-AKBO335TL,AKBO335TL-0,153967360,安康平利西河-HLH-AKBO335TL-0,lte,109.3047222,32.56777778,宏站
601435,安康平利西河-HLH-AKBO335TL,AKBO335TL-1,153967361,安康平利西河-HLH-AKBO335TL-1,lte,109.3047222,32.56777778,宏站
601435,安康平利西河-HLH-AKBO335TL,AKBO335TL-2,153967362,安康平利西河-HLH-AKBO335TL-2,lte,109.3047222,32.56777778,宏站
601436,安康恒口谭坝-HLH-AKBO336TL,AKBO336TL-0,153967616,安康恒口谭坝-HLH-AKBO336TL-0,lte,108.9227778,32.87944444,宏站
601436,安康恒口谭坝-HLH-AKBO336TL,AKBO336TL-1,153967617,安康恒口谭坝-HLH-AKBO336TL-1,lte,108.9227778,32.87944444,宏站
601436,安康恒口谭坝-HLH-AKBO336TL,AKBO336TL-2,153967618,安康恒口谭坝-HLH-AKBO336TL-2,lte,108.9227778,32.87944444,宏站
601437,安康宁陕西沟口-HLH-AKBO337TL,AKBO337TL-0,153967872,安康宁陕西沟口-HLH-AKBO337TL-0,lte,108.2875,33.30972222,宏站
601437,安康宁陕西沟口-HLH-AKBO337TL,AKBO337TL-1,153967873,安康宁陕西沟口-HLH-AKBO337TL-1,lte,108.2875,33.30972222,宏站
601437,安康宁陕西沟口-HLH-AKBO337TL,AKBO337TL-2,153967874,安康宁陕西沟口-HLH-AKBO337TL-2,lte,108.2875,33.30972222,宏站
601438,安康恒口东镇-HLH-AKBO338TL,AKBO338TL-0,153968128,安康恒口东镇-HLH-AKBO338TL-0,lte,108.9522222,33.04111111,宏站
601438,安康恒口东镇-HLH-AKBO338TL,AKBO338TL-1,153968129,安康恒口东镇-HLH-AKBO338TL-1,lte,108.9522222,33.04111111,宏站
601438,安康恒口东镇-HLH-AKBO338TL,AKBO338TL-2,153968130,安康恒口东镇-HLH-AKBO338TL-2,lte,108.9522222,33.04111111,宏站
601439,安康汉阴堰坪-HLH-AKBO339TL,AKBO339TL-0,153968384,安康汉阴堰坪-HLH-AKBO339TL-0,lte,108.4047222,32.76833333,宏站
601439,安康汉阴堰坪-HLH-AKBO339TL,AKBO339TL-1,153968385,安康汉阴堰坪-HLH-AKBO339TL-1,lte,108.4047222,32.76833333,宏站
601439,安康汉阴堰坪-HLH-AKBO339TL,AKBO339TL-2,153968386,安康汉阴堰坪-HLH-AKBO339TL-2,lte,108.4047222,32.76833333,宏站
601440,安康恒口郑义-HLH-AKBO340TL,AKBO340TL-0,153968640,安康恒口郑义-HLH-AKBO340TL-0,lte,108.6722222,32.57861111,宏站
601440,安康恒口郑义-HLH-AKBO340TL,AKBO340TL-1,153968641,安康恒口郑义-HLH-AKBO340TL-1,lte,108.6722222,32.57861111,宏站
601440,安康恒口郑义-HLH-AKBO340TL,AKBO340TL-2,153968642,安康恒口郑义-HLH-AKBO340TL-2,lte,108.6722222,32.57861111,宏站
601441,安康汉阴城关镇杨家坝村-HLH-AKBO341TL,AKBO341TL-0,153968896,安康汉阴城关镇杨家坝村-HLH-AKBO341TL-0,lte,108.495,32.91555556,宏站
601441,安康汉阴城关镇杨家坝村-HLH-AKBO341TL,AKBO341TL-1,153968897,安康汉阴城关镇杨家坝村-HLH-AKBO341TL-1,lte,108.495,32.91555556,宏站
601441,安康汉阴城关镇杨家坝村-HLH-AKBO341TL,AKBO341TL-2,153968898,安康汉阴城关镇杨家坝村-HLH-AKBO341TL-2,lte,108.495,32.91555556,宏站
601442,安康平利城关镇药妇沟村-HLH-AKBO342TL,AKBO342TL-0,153969152,安康平利城关镇药妇沟村-HLH-AKBO342TL-0,lte,109.3188889,32.3975,宏站
601442,安康平利城关镇药妇沟村-HLH-AKBO342TL,AKBO342TL-1,153969153,安康平利城关镇药妇沟村-HLH-AKBO342TL-1,lte,109.3188889,32.3975,宏站
601442,安康平利城关镇药妇沟村-HLH-AKBO342TL,AKBO342TL-2,153969154,安康平利城关镇药妇沟村-HLH-AKBO342TL-2,lte,109.3188889,32.3975,宏站
601443,安康镇坪曾家坝-HLH-AKBO343TL,AKBO343TL-0,153969408,安康镇坪曾家坝-HLH-AKBO343TL-0,lte,109.4738889,32.1225,宏站
601443,安康镇坪曾家坝-HLH-AKBO343TL,AKBO343TL-1,153969409,安康镇坪曾家坝-HLH-AKBO343TL-1,lte,109.4738889,32.1225,宏站
601443,安康镇坪曾家坝-HLH-AKBO343TL,AKBO343TL-2,153969410,安康镇坪曾家坝-HLH-AKBO343TL-2,lte,109.4738889,32.1225,宏站
601444,安康汉滨机场南-HLH-AKBO344TLFD,AKBO344TL-0,153969664,安康汉滨机场南-HLH-AKBO344TL-0,lte,108.9347222,32.70388889,宏站
601444,安康汉滨机场南-HLH-AKBO344TLFD,AKBO344TL-1,153969665,安康汉滨机场南-HLH-AKBO344TL-1,lte,108.9347222,32.70388889,宏站
